














"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงตราสารหนี้ภาครัฐ","Bualuang Treasury Fund","B-TREASURY",3869033306.81,10.7224,,,10.7225,10.7224
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงตราสารหนี้เพื่อการเลี้ยงชีพ","Bualuang Fixed-income RMF","BFRMF",8893607228.40,14.2124,,,14.2125,14.2124
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงตราสารทุนเพื่อการเลี้ยงชีพ","Bualuang Equity RMF","BERMF",7243551893.26,80.3699,,,80.3700,80.3699
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงทศพล","Bualuang Top-Ten Fund","BTP",4986149634.75,35.0634,,,35.0635,34.7128
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงธนคม","ฺBualuang Thanakom Open-end Fund","BTK",1225118465.24,15.1237,,,15.1238,14.9725
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงธนทวี","ฺBualuang Thanatavee Fixed Income Fund","B-TNTV",97285059388.29,12.8031,,,12.8032,12.8031
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงปัจจัย 4","Bualuang Basic Open-end Fund","BBASIC",491736612.75,25.2654,,,25.2655,25.0128
"OE"," ","BBLAM","BBLAM","กองทุนเปิดบัวหลวงปัจจัย 4 เพื่อการเลี้ยงชีพ","Bualuang Basic RMF","BBASICRMF",1325804499.71,10.5022,,,10.5023,10.5022
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) รีไทร์เมนท์ โซลูชั่น เพื่อการเลี้ยงชีพ","CIMB-Principal (FAM) Retirement Solution RMF","CIMB-PRINCIPAL (FAM) RSRMF",4659978.04,11.1099,,,11.1100,11.1099
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) เพิ่มพูนทรัพย์","CIMB-Principal (FAM) Value Plus Fund","CIMB-PRINCIPAL (FAM) VF",1157245196.93,11.2928,,,11.2929,11.2928
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) เพิ่มพูนทรัพย์ ฟอร์เรน เบลนด์ เพื่อการเลี้ยงชีพ","CIMB-Principal (FAM) Foreign Blend Value Plus Retirement Mutual Fund","CIMB-PRINCIPAL (FAM) FBVRMF",5171252.00,11.1161,,,11.1162,11.1161
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) หุ้นระยะยาว","CIMB-Principal (FAM) Long – Term Equity Fund","CIMB-PRINCIPAL (FAM) LTF",65171237.85,24.2569,,,24.2570,24.2569
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) หุ้นปันผล","CIMB-Principal (FAM) Dividend Equity Fund","CIMB-PRINCIPAL (FAM) DEF",50984343.15,12.2407,,,12.2677,12.2138
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) SET เพิ่มพูนปันผล","CIMB-Principal (FAM) Enhanced Equity Fund","CIMB-PRINCIPAL (FAM) EEF",1294136859.40,20.7796,,,20.8254,20.7339
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) SET100 เพื่อการเลี้ยงชีพ","CIMB-Principal (FAM) SET100 Retirement Mutual Fund","CIMB-PRINCIPAL (FAM) SET100RMF",10689026.54,14.8607,,,14.8608,14.8607
"OE"," ","CIMB-PRINCIPAL","BTAM","กองทุนเปิดซีไอเอ็มบี-พรินซิเพิล (แฟม) ตราสารหนี้","CIMB-Principal (FAM) Fixed Income Fund","CIMB-PRINCIPAL (FAM) FI",3811674213.14,12.7565,,,12.7566,12.7565
